Customer_ID,First_Name,Last_Name,Gender,Age,State,Account_Type,Account_Balance,Credit_Score,Email_Opt_In,Has_Loan,Join_Date,Loan_Amount,Business_Type,Transaction_Type,Pay_On_Time,Recent_Transaction_Amount,Transaction_Time,Transaction_Location,Avg_Monthly_Transaction,Device_Type,Account_Age_Years,Risk_Score,Is_Fraudulent,transaction_amount_usd
CUST00451,Michael,Garcia,Male,50.0,GA,Checking,39725.27,835.0,False,True,2014-07-16,78484.06,Large,Transfer,Yes,257.66,2025-06-15 15:02:00,"Dallas, TX",5022.69,Web,11.0,0.412,0,8926.66
CUST00529,William,Davis,Female,53.0,NC,Savings,46248.09,498.0,False,True,2019-12-18,6919.24,Small,Deposit,Yes,950.54,2025-06-15 07:48:00,"New York, NY",4718.26,Mobile,5.5,0.077,0,5398.03
CUST00710,Robert,Garcia,Other,48.0,MI,Savings,31264.0,725.0,True,False,2007-04-22,0.0,Large,Transfer,No,109.71,2025-06-15 04:15:00,"Chicago, IL",3465.26,Mobile,18.2,0.208,0,8076.33
CUST00549,Jennifer,Davis,Male,75.0,NY,Investment,46784.35,653.0,False,False,2017-05-11,0.0,Big,Payment,Yes,960.58,2025-06-15 16:49:00,"Philadelphia, PA",2630.87,Mobile,8.1,0.193,0,8961.95
CUST00223,Jennifer,Davis,Female,23.0,PA,Savings,54024.13,658.0,True,True,2008-11-01,18512.24,Big,Withdrawal,Yes,4034.85,2025-06-15 02:00:00,"Chicago, IL",8757.54,Web,16.7,0.493,0,3186.85
CUST00196,James,Williams,Other,66.0,GA,Credit,10759.26,689.0,False,False,2000-08-22,0.0,Large,Purchase,No,1330.0,2025-06-15 11:46:00,"Los Angeles, CA",9989.33,ATM,24.9,0.19,0,1109.42
CUST00176,John,Williams,Male,64.0,CA,Investment,70752.29,394.0,False,True,2013-08-08,58804.23,Large,Transfer,Yes,1479.49,2025-06-15 08:34:00,"Phoenix, AZ",2112.2,Web,11.9,0.213,0,2287.07
CUST00635,James,Williams,Female,74.0,IL,Credit,10672.83,652.0,False,False,2002-05-09,0.0,Large,Withdrawal,No,4949.97,2025-06-15 11:58:00,"Philadelphia, PA",5616.4,Mobile,23.2,0.357,0,4276.81
CUST00115,Mary,Smith,Female,38.0,OH,Savings,3144.17,814.0,False,False,2018-09-29,0.0,Large,Payment,Yes,2881.64,2025-06-15 01:47:00,"Phoenix, AZ",6923.04,Mobile,6.8,0.325,0,8181.97
CUST00721,James,Martinez,Male,46.0,FL,Credit,20449.75,736.0,False,False,2007-02-04,0.0,Large,Withdrawal,Yes,2781.94,2025-06-15 23:16:00,"San Antonio, TX",4497.89,ATM,18.4,0.0,0,8608.7
CUST00463,Michael,Smith,Male,47.0,CA,Credit,47476.31,416.0,False,True,2001-05-23,49412.82,Large,Payment,Yes,4945.56,2025-06-15 22:36:00,"Houston, TX",2509.25,Mobile,24.1,0.237,0,79.45
CUST00505,Mary,Miller,Other,59.0,NC,Credit,42234.09,487.0,False,True,2006-02-18,93470.95,Small,Deposit,Yes,1343.35,2025-06-15 20:08:00,"Dallas, TX",3411.96,Mobile,19.4,0.33,0,5112.37
CUST00504,Mary,Brown,Male,44.0,CA,Investment,11616.67,663.0,False,False,2014-06-23,0.0,Small,Deposit,Yes,3014.86,2025-06-15 00:11:00,"Philadelphia, PA",2040.55,Mobile,11.0,0.196,0,4179.94
CUST00370,James,Rodriguez,Male,29.0,TX,Investment,80550.97,765.0,False,False,2003-01-10,0.0,Large,Payment,Yes,3812.16,2025-06-15 21:08:00,"Dallas, TX",9070.94,ATM,22.5,0.206,0,2228.86
CUST00127,William,Williams,Male,62.0,NY,Investment,34358.39,383.0,False,True,2013-12-04,99095.99,Big,Withdrawal,No,4518.59,2025-06-15 08:17:00,"Los Angeles, CA",2296.92,ATM,11.6,0.285,0,1207.46
CUST00170,Jennifer,Williams,Female,39.0,NY,Checking,20587.25,505.0,True,False,2009-03-28,0.0,Small,Deposit,No,2805.55,2025-06-15 15:36:00,"Houston, TX",9802.46,Web,16.3,0.625,0,3382.78
CUST00197,Linda,Brown,Female,69.0,GA,Investment,85087.67,342.0,True,True,2004-03-28,51429.01,Large,Transfer,No,1829.22,2025-06-15 00:51:00,"Chicago, IL",4654.44,Web,21.3,0.261,0,9429.67
CUST00924,William,Brown,Other,64.0,GA,Credit,15700.77,561.0,False,True,2000-12-31,62053.24,Small,Transfer,Yes,2025.94,2025-06-15 18:58:00,"New York, NY",1812.05,ATM,24.5,0.181,0,3238.8
CUST00666,William,Martinez,Other,69.0,NC,Investment,78901.82,475.0,False,True,2001-08-25,57709.29,Large,Deposit,Yes,2159.87,2025-06-15 18:51:00,"San Jose, CA",9758.22,Mobile,23.9,0.011,0,5192.72
CUST00576,Jennifer,Jones,Male,49.0,FL,Investment,4789.84,367.0,False,True,2015-11-26,50152.93,Big,Purchase,Yes,3395.04,2025-06-15 10:07:00,"Chicago, IL",5321.15,Web,9.6,0.378,0,7033.16
CUST00771,Elizabeth,Garcia,Female,34.0,NY,Checking,35844.35,754.0,False,True,2017-04-19,28177.68,Large,Withdrawal,No,235.76,2025-06-15 08:09:00,"Phoenix, AZ",6506.3,Mobile,8.2,0.211,0,3642.66
CUST00499,James,Williams,Other,49.0,IL,Investment,47373.69,655.0,False,False,2010-09-27,0.0,Big,Withdrawal,No,1125.41,2025-06-15 09:17:00,"Los Angeles, CA",8057.89,Web,14.8,0.076,0,9718.1
CUST00983,James,Johnson,Male,42.0,PA,Credit,91432.23,439.0,True,True,2018-09-20,84586.98,Small,Withdrawal,Yes,4935.81,2025-06-15 21:33:00,"Los Angeles, CA",6394.98,Mobile,6.8,0.559,0,9624.85
CUST00394,Elizabeth,Jones,Male,55.0,IL,Investment,34584.7,410.0,False,False,2008-09-15,0.0,Small,Payment,Yes,3823.26,2025-06-15 13:14:00,"San Jose, CA",2187.08,Web,16.8,0.0,0,2525.31
CUST00077,Robert,Brown,Male,24.0,IL,Credit,51572.08,587.0,False,True,2015-06-18,45901.24,Large,Transfer,No,292.9,2025-06-15 08:18:00,"San Antonio, TX",1724.84,ATM,10.0,0.484,0,4977.51
CUST00435,William,Johnson,Female,63.0,TX,Checking,83826.89,768.0,True,True,2009-06-12,26416.39,Large,Withdrawal,Yes,1960.95,2025-06-15 16:10:00,"Los Angeles, CA",8532.59,Mobile,16.1,0.323,0,3015.77
CUST00596,Mary,Williams,Female,72.0,CA,Credit,89502.65,567.0,False,False,2014-03-06,0.0,Big,Deposit,Yes,3877.63,2025-06-15 06:55:00,"San Antonio, TX",8012.78,ATM,11.3,0.401,0,2855.56
CUST00356,James,Garcia,Male,52.0,OH,Savings,97895.25,796.0,False,False,2012-02-09,0.0,Small,Transfer,Yes,2498.97,2025-06-15 19:37:00,"Chicago, IL",6643.64,Web,13.4,0.427,0,378.5
CUST00516,Elizabeth,Davis,Male,46.0,TX,Checking,88511.34,481.0,False,False,2019-11-13,,Small,Payment,No,3035.19,2025-06-15 16:55:00,"Dallas, TX",8899.13,Web,5.6,0.288,0,6099.55
CUST00904,Mary,Martinez,Female,75.0,PA,Investment,68851.97,774.0,False,True,2008-05-04,86915.76,Big,Deposit,Yes,3740.56,2025-06-15 01:47:00,"Phoenix, AZ",1925.74,Mobile,17.2,0.26,0,5031.76
CUST00714,Robert,Davis,Other,68.0,NY,Credit,20115.88,626.0,True,True,2005-12-27,70769.21,Small,Withdrawal,No,1482.09,2025-06-15 18:24:00,"New York, NY",4168.93,ATM,19.5,0.632,0,524.27
CUST00189,Michael,Rodriguez,Other,43.0,PA,Savings,,472.0,True,True,2020-05-05,9542.74,Small,Transfer,No,4803.87,2025-06-15 09:43:00,"San Antonio, TX",9211.44,ATM,5.2,0.277,0,2793.68
CUST00979,Linda,Rodriguez,Other,35.0,NC,Investment,50094.49,363.0,True,False,2021-06-24,0.0,Big,Payment,No,121.32,2025-06-15 10:18:00,"San Antonio, TX",4500.68,ATM,4.0,0.376,0,9083.58
CUST00797,Michael,Jones,Female,33.0,CA,Checking,4171.34,601.0,True,False,2010-08-29,0.0,Big,Payment,No,4716.68,2025-06-15 23:26:00,"San Diego, CA",6548.18,Web,14.8,0.077,0,2403.22
CUST00200,John,Williams,Female,21.0,CA,Savings,93300.51,359.0,True,False,2004-07-31,0.0,Big,Withdrawal,No,3412.53,2025-06-15 06:50:00,"New York, NY",7911.21,ATM,20.9,0.099,0,1457.5
CUST00990,Mary,Johnson,Male,62.0,PA,Savings,39497.1,319.0,False,False,2006-11-10,0.0,Small,Deposit,No,2731.08,2025-06-15 03:14:00,"San Antonio, TX",9806.69,ATM,18.7,0.494,0,4899.63
CUST00312,William,Johnson,Other,22.0,OH,Checking,3381.38,649.0,False,True,2002-06-01,69278.88,Big,Deposit,Yes,1735.55,2025-06-15 18:26:00,"New York, NY",2916.07,ATM,23.1,0.496,0,9856.65
CUST00986,William,Jones,Female,73.0,NY,Checking,14984.29,786.0,False,True,2009-05-07,47927.2,Small,Transfer,No,11.2,2025-06-15 23:37:00,"San Diego, CA",194.22,Mobile,16.2,0.495,0,2428.13
CUST00082,William,Smith,Female,52.0,OH,Checking,34573.75,652.0,True,False,2021-06-02,0.0,Large,Withdrawal,No,458.38,2025-06-15 16:43:00,"San Jose, CA",5912.82,Mobile,4.1,0.112,0,6724.63
CUST00459,William,Brown,Male,66.0,NY,Investment,84656.14,408.0,True,True,2020-03-01,92838.14,Large,Withdrawal,No,2266.53,2025-06-15 23:24:00,"San Diego, CA",8937.81,Web,5.3,0.257,0,7618.58
CUST00232,Patricia,Davis,Female,75.0,PA,Checking,43209.66,782.0,True,False,2022-07-08,0.0,Small,Deposit,No,3826.98,2025-06-15 22:17:00,"Houston, TX",7854.87,Web,3.0,0.62,0,2384.0
CUST00032,Linda,Brown,Male,29.0,IL,Checking,30846.95,471.0,True,True,2009-05-13,1179.08,Small,Deposit,No,3877.13,2025-06-15 09:43:00,"Houston, TX",8009.62,ATM,16.1,0.04,0,7284.88
CUST00691,John,Rodriguez,Female,52.0,NC,Checking,94435.93,506.0,False,False,2021-06-08,0.0,Large,Payment,No,4044.03,2025-06-15 12:16:00,"Los Angeles, CA",7636.61,Web,4.1,0.248,0,3684.15
CUST00785,Elizabeth,Williams,Female,58.0,OH,Credit,29953.71,582.0,False,True,2013-07-22,93268.81,Big,Deposit,No,4186.55,2025-06-15 15:14:00,"Phoenix, AZ",613.06,Mobile,12.0,0.284,0,6326.74
CUST00331,John,Davis,Other,53.0,FL,Savings,31062.7,669.0,False,True,2017-01-08,52967.65,Big,Withdrawal,No,3123.83,2025-06-15 01:19:00,"Chicago, IL",4226.63,Mobile,8.5,0.462,0,6338.96
CUST00661,Linda,Johnson,Other,27.0,GA,Credit,43280.85,606.0,False,True,2014-06-19,59329.11,Large,Transfer,No,1172.48,2025-06-15 16:56:00,"Los Angeles, CA",2766.8,Mobile,11.0,0.167,0,5362.39
CUST00085,Patricia,Smith,Female,53.0,MI,Investment,54916.66,816.0,True,False,2004-02-06,0.0,Big,Deposit,Yes,4637.25,2025-06-15 05:10:00,"San Diego, CA",3141.46,ATM,21.4,0.213,0,911.99
CUST00732,Elizabeth,Garcia,Male,70.0,TX,Credit,46263.52,367.0,True,True,2006-10-08,74685.84,Big,Payment,No,835.22,2025-06-15 08:52:00,"San Diego, CA",2986.77,Web,18.7,0.0,0,8354.67
CUST00952,Michael,Jones,Female,53.0,NC,Savings,28939.69,653.0,False,False,2003-06-12,0.0,Large,Purchase,Yes,2846.4,2025-06-15 14:36:00,"San Jose, CA",5162.58,Web,22.1,0.211,0,3214.59
CUST00884,Patricia,Rodriguez,Female,37.0,TX,Checking,60593.26,471.0,True,False,2018-10-12,0.0,Large,Transfer,No,203.4,2025-06-15 05:36:00,"Philadelphia, PA",842.78,Web,6.7,0.0,0,1873.32
CUST00673,John,Brown,Other,18.0,MI,Investment,47410.03,455.0,False,False,2000-10-21,0.0,Big,Deposit,Yes,794.14,2025-06-15 21:25:00,"San Antonio, TX",8353.09,Web,24.7,0.051,0,417.34
CUST00617,John,Davis,Female,57.0,FL,Credit,99148.39,428.0,False,False,2019-05-12,0.0,Big,Payment,No,1352.38,2025-06-15 12:39:00,"Houston, TX",2303.77,Web,6.1,0.075,0,5913.02
CUST00651,Jennifer,Miller,Other,65.0,PA,Savings,8501.41,525.0,False,True,2013-10-20,76154.38,Big,Purchase,,2969.01,2025-06-15 14:33:00,"Houston, TX",8177.88,Mobile,11.7,0.426,0,6778.87
CUST00335,Mary,Miller,Female,36.0,NY,Credit,35003.76,459.0,False,True,2009-10-23,51293.58,Big,Transfer,Yes,2816.17,2025-06-15 07:45:00,"Los Angeles, CA",6186.16,Web,15.7,0.139,0,175.71
CUST00983,James,Johnson,Male,42.0,PA,Credit,91432.23,439.0,True,True,2018-09-20,53447.78,Big,Deposit,Yes,1109.76,2025-06-15 23:57:00,"San Diego, CA",9569.35,Mobile,6.8,0.0,0,5125.81
CUST00619,Patricia,Smith,Female,70.0,CA,Checking,88302.34,559.0,True,False,2022-11-28,0.0,Big,Deposit,Yes,1829.98,2025-06-15 23:05:00,"Los Angeles, CA",5246.08,Mobile,2.6,0.372,0,2272.69
CUST00857,Mary,Smith,Other,34.0,MI,Credit,40561.58,380.0,False,False,2014-08-05,0.0,Small,Deposit,Yes,4209.41,2025-06-15 04:12:00,"Los Angeles, CA",9340.49,Mobile,10.9,0.452,0,6455.28
CUST00102,William,Miller,,79.0,FL,Investment,98627.07,563.0,True,False,2020-09-22,0.0,Big,Deposit,Yes,694.02,2025-06-15 23:31:00,"New York, NY",6862.58,Mobile,4.8,0.252,0,1751.92
CUST00033,Mary,Rodriguez,Female,75.0,IL,Checking,81656.93,675.0,True,True,2016-01-02,91325.83,Small,Deposit,No,1213.68,2025-06-15 01:38:00,"Chicago, IL",1065.67,ATM,9.5,0.447,0,6912.47
CUST00069,Michael,Jones,Male,26.0,FL,Savings,,673.0,False,True,2009-05-19,12544.6,Big,Transfer,No,903.67,2025-06-15 13:43:00,"San Diego, CA",3565.73,ATM,16.1,0.648,0,3873.49
CUST00988,Robert,Williams,Other,67.0,FL,Credit,24682.36,816.0,True,False,2001-07-24,0.0,Large,Transfer,No,952.14,2025-06-15 10:35:00,"Philadelphia, PA",3282.66,Mobile,24.0,0.128,0,9367.93
CUST00017,James,Johnson,Male,53.0,NC,Checking,75732.41,649.0,True,False,2000-04-25,0.0,Small,Deposit,No,75.93,2025-06-15 02:30:00,"Los Angeles, CA",6269.55,ATM,25.2,0.233,0,1383.83
CUST00458,William,Jones,Male,52.0,IL,Investment,84168.81,705.0,False,True,2005-03-29,70085.03,Small,Deposit,No,2699.23,2025-06-15 13:47:00,"Phoenix, AZ",495.06,Mobile,20.3,0.087,0,3417.25
CUST00282,Linda,Johnson,Male,34.0,PA,Checking,65171.58,472.0,True,True,2016-04-05,17406.86,Big,Deposit,Yes,1743.94,2025-06-15 06:28:00,"San Antonio, TX",464.59,ATM,9.2,0.127,0,1143.6
CUST00718,Jennifer,Johnson,Male,34.0,CA,Checking,47206.09,807.0,True,True,2000-03-01,90932.83,Small,Transfer,No,2455.4,2025-06-15 00:04:00,"Dallas, TX",773.54,ATM,25.4,0.135,0,9247.69
CUST00685,Patricia,Martinez,Female,49.0,IL,Checking,37246.17,526.0,True,False,2001-11-10,0.0,Large,Withdrawal,Yes,3785.45,2025-06-15 17:13:00,"Philadelphia, PA",9249.6,Mobile,23.7,0.35,0,8774.62
CUST00356,James,Garcia,Male,52.0,OH,Savings,97895.25,796.0,False,False,2012-02-09,0.0,Big,Withdrawal,No,3913.37,2025-06-15 22:23:00,"Houston, TX",153.57,Web,13.4,0.092,0,2586.84
CUST00613,James,Brown,Male,79.0,FL,Checking,53306.99,582.0,False,True,2000-03-23,23996.43,Small,Withdrawal,Yes,925.72,2025-06-15 11:57:00,"Philadelphia, PA",2460.02,Web,25.3,0.0,0,6603.24
CUST00180,Elizabeth,Williams,Female,22.0,PA,Checking,93208.23,680.0,False,False,2012-02-11,0.0,Small,Payment,No,2936.29,2025-06-15 10:08:00,"Chicago, IL",6300.6,ATM,13.4,0.622,0,8174.05
CUST00945,Robert,Garcia,,29.0,NY,Checking,16012.82,,False,True,2000-06-14,64109.12,Large,Withdrawal,No,919.54,2025-06-15 23:13:00,"San Jose, CA",4225.19,Web,25.1,0.356,0,5556.46
CUST00550,Robert,Martinez,Male,79.0,CA,Savings,29770.59,327.0,False,True,2022-01-23,93887.31,Big,Purchase,Yes,1684.23,2025-06-15 06:14:00,"Phoenix, AZ",5941.06,ATM,3.4,0.249,0,5301.21
CUST00830,John,Smith,Other,27.0,NC,Savings,50534.0,473.0,True,False,2006-07-10,0.0,Big,Deposit,No,2637.03,2025-06-15 22:42:00,"San Diego, CA",1885.46,Mobile,19.0,0.157,0,2426.1
CUST00237,James,Brown,Male,79.0,PA,Credit,87875.05,,True,True,2010-02-26,62254.58,Small,Payment,Yes,4293.81,2025-06-15 18:38:00,"Houston, TX",3269.76,ATM,15.4,0.318,0,940.1
CUST00657,James,Jones,Other,47.0,IL,Investment,81886.07,489.0,False,True,2004-06-17,65944.11,Small,Payment,No,4165.29,2025-06-15 05:35:00,"Dallas, TX",9464.04,ATM,21.1,0.0,0,8973.19
CUST00526,Robert,Jones,Male,75.0,FL,Investment,42739.02,502.0,True,True,2012-11-03,10509.74,Big,Withdrawal,Yes,1898.43,2025-06-15 08:28:00,"Houston, TX",9041.76,Mobile,12.7,0.244,0,9005.18
CUST00834,Patricia,Rodriguez,Other,78.0,OH,Credit,3036.51,719.0,True,True,2000-01-03,7793.29,Large,Withdrawal,Yes,2579.94,2025-06-15 06:18:00,"Phoenix, AZ",4397.71,Web,25.5,0.471,0,6334.68
CUST00095,John,Williams,Female,71.0,TX,Credit,51214.54,641.0,True,True,2020-04-03,31984.54,Small,Payment,Yes,4853.68,2025-06-15 22:17:00,"Philadelphia, PA",679.04,Web,5.2,0.314,0,3396.91
CUST00335,Mary,Miller,Female,36.0,NY,Credit,35003.76,459.0,False,True,2009-10-23,64288.19,Big,Withdrawal,No,1927.13,2025-06-15 10:41:00,"San Diego, CA",3077.96,Web,15.7,0.081,0,3498.6
CUST00179,Patricia,Smith,Female,18.0,PA,Credit,50659.79,537.0,False,False,2006-03-07,0.0,Large,Withdrawal,Yes,4273.27,2025-06-15 02:20:00,"San Jose, CA",7579.96,Web,19.3,0.355,0,7262.3
CUST00727,William,Johnson,Female,68.0,FL,Credit,79700.1,388.0,True,False,2000-05-16,0.0,Small,Purchase,Yes,2036.45,2025-06-15 02:14:00,"Chicago, IL",1554.51,ATM,25.1,0.3,0,8972.13
CUST00480,Jennifer,Rodriguez,Male,50.0,NY,Savings,69086.97,346.0,True,True,2011-09-27,51131.02,Large,Purchase,No,3950.55,2025-06-15 06:14:00,"Dallas, TX",3437.49,ATM,13.8,0.311,0,8871.99
CUST00857,Mary,Smith,Other,34.0,MI,Credit,40561.58,380.0,False,False,2014-08-05,0.0,Large,Purchase,No,3890.41,2025-06-15 08:18:00,"Phoenix, AZ",7749.13,Mobile,10.9,0.72,0,7800.96
CUST00826,William,Miller,Female,35.0,NY,Savings,84639.9,549.0,False,False,2011-06-09,0.0,Big,Withdrawal,No,313.3,2025-06-15 01:28:00,"New York, NY",6008.08,ATM,14.1,0.665,0,6423.9
CUST00764,Michael,Johnson,Male,72.0,FL,Checking,77602.89,705.0,False,False,2015-05-30,0.0,Large,Purchase,Yes,1256.83,2025-06-15 12:18:00,"San Antonio, TX",6820.03,Mobile,10.1,0.544,0,850.56
CUST00030,Michael,Brown,Other,38.0,FL,Investment,47673.45,751.0,True,False,2003-02-11,0.0,Big,Payment,No,2781.52,2025-06-15 16:04:00,"San Diego, CA",8089.84,Web,22.4,0.319,0,1624.67
CUST00582,James,Jones,Female,57.0,TX,Savings,63014.81,357.0,False,False,2017-04-10,0.0,Large,Purchase,Yes,231.98,2025-06-15 19:21:00,"Phoenix, AZ",1804.54,ATM,8.2,0.105,0,8986.56
CUST00072,Robert,Garcia,Other,19.0,OH,Savings,69796.99,579.0,True,False,2000-07-06,0.0,Large,Deposit,Yes,4661.94,2025-06-15 11:19:00,"Philadelphia, PA",9402.79,Mobile,25.0,0.223,0,6068.23
CUST00662,Linda,Smith,Female,71.0,FL,Savings,84028.14,637.0,True,False,2020-11-01,0.0,Large,Withdrawal,Yes,4006.84,2025-06-15 20:28:00,"San Jose, CA",1357.93,ATM,4.7,0.207,0,101.88
CUST00148,William,Jones,Male,76.0,TX,Savings,48832.2,442.0,True,True,2016-09-04,42637.64,Small,Deposit,No,4347.75,2025-06-15 05:29:00,"San Jose, CA",6917.27,Web,8.8,0.21,0,1023.7
CUST00013,Michael,Martinez,Female,28.0,OH,Investment,75016.08,719.0,False,True,2000-12-30,78070.11,Large,Withdrawal,No,3958.59,2025-06-15 03:23:00,"Los Angeles, CA",2157.85,Web,24.5,0.518,0,6638.38
CUST00077,Robert,Brown,Male,24.0,IL,Credit,51572.08,587.0,False,True,2015-06-18,18188.84,Large,Purchase,Yes,4757.06,2025-06-15 12:48:00,"New York, NY",9824.62,Mobile,10.0,0.341,0,60.57
CUST00438,James,Miller,Male,55.0,OH,Credit,42261.4,337.0,False,False,2014-01-28,0.0,Big,Deposit,Yes,4090.96,2025-06-15 06:34:00,"San Jose, CA",303.66,Web,11.4,0.279,0,1616.47
CUST00376,Jennifer,Johnson,Other,26.0,PA,Savings,14194.08,762.0,False,False,2011-07-02,0.0,Big,Deposit,Yes,448.27,2025-06-15 01:40:00,"Phoenix, AZ",4038.91,Mobile,14.0,0.13,0,5491.85
CUST00273,Elizabeth,Davis,Female,29.0,NC,Credit,13997.71,429.0,False,True,2002-12-08,33583.67,Large,Purchase,Yes,928.05,2025-06-15 13:10:00,"San Jose, CA",1115.27,ATM,22.6,0.119,0,6922.03
CUST00217,Elizabeth,Garcia,Other,,IL,Savings,-1000.0,793.0,True,False,2013-08-19,0.0,Small,Deposit,No,2998.45,2025-06-15 05:00:00,"Chicago, IL",1063.79,ATM,11.9,0.683,0,6523.09
CUST00084,John,Miller,Male,34.0,CA,Savings,3277.29,724.0,True,False,2017-09-13,0.0,Large,Withdrawal,Yes,3959.93,2025-06-15 12:35:00,"Houston, TX",2869.2,ATM,7.8,0.205,0,2250.45
CUST00277,James,Smith,Female,20.0,GA,Checking,59336.99,541.0,False,True,2007-02-19,25210.69,Large,Purchase,Yes,793.78,2025-06-15 20:32:00,"New York, NY",1533.43,Web,18.4,0.433,0,7124.67
CUST00432,James,Martinez,Male,39.0,TX,Investment,63346.5,835.0,True,True,2000-07-24,73592.44,Small,Deposit,Yes,1676.47,2025-06-15 21:17:00,"Chicago, IL",4917.55,Web,25.0,0.456,0,2380.12
CUST00149,Robert,Smith,Other,22.0,PA,Checking,85096.67,641.0,False,False,2017-06-01,0.0,Big,Deposit,No,2206.95,2025-06-15 01:00:00,"New York, NY",8555.47,ATM,8.1,0.168,0,3260.74
CUST00933,Elizabeth,Miller,Other,71.0,FL,Investment,83104.63,423.0,True,False,2002-08-14,0.0,Large,Deposit,Yes,1420.68,2025-06-15 01:38:00,"Houston, TX",7822.18,ATM,22.9,0.485,0,7467.45
CUST00428,John,Martinez,Other,65.0,TX,Investment,26442.01,431.0,True,True,2016-07-03,62422.29,Large,Purchase,No,848.18,2025-06-15 20:10:00,"Los Angeles, CA",3997.57,ATM,9.0,0.267,0,6499.83
CUST00242,William,Rodriguez,Other,79.0,TX,Credit,75265.07,545.0,True,True,2002-08-30,22341.44,Big,Payment,No,4162.44,2025-06-15 22:42:00,"San Jose, CA",6553.85,ATM,22.9,0.719,0,8493.74
CUST00435,William,Johnson,Female,63.0,TX,Checking,,768.0,True,True,2009-06-12,40814.68,Big,Purchase,Yes,1599.49,2025-06-15 11:21:00,"Philadelphia, PA",6218.15,ATM,16.1,0.485,0,6579.55
CUST00563,William,Johnson,Female,77.0,NY,Investment,58896.57,397.0,True,False,2016-03-08,0.0,Large,Transfer,Yes,4901.44,2025-06-15 01:48:00,"Dallas, TX",1821.37,Web,9.3,0.0,0,5687.4
CUST00634,Michael,Rodriguez,Male,39.0,GA,Savings,93016.03,430.0,False,True,2008-02-10,66971.22,Small,Withdrawal,No,3764.08,2025-06-15 17:44:00,"Dallas, TX",5390.95,Web,17.4,0.436,0,945.81
CUST00254,Linda,Williams,Other,54.0,CA,Credit,60435.39,764.0,True,True,2003-01-07,71808.13,Big,Transfer,No,3649.18,2025-06-15 00:36:00,"Los Angeles, CA",7728.74,Mobile,22.5,0.376,0,3683.48
CUST00730,John,Davis,Other,21.0,MI,Savings,96754.38,521.0,True,True,2019-09-24,16516.14,Big,Purchase,No,1200.66,2025-06-15 06:04:00,"Los Angeles, CA",8808.94,Web,5.8,0.525,0,2659.37
CUST00777,Jennifer,Miller,Female,39.0,TX,Savings,4214.23,493.0,False,False,2005-04-04,0.0,Small,Transfer,Yes,1476.6,2025-06-15 09:40:00,"Houston, TX",8953.41,Web,20.3,0.254,0,2447.46
CUST00033,Mary,Rodriguez,Female,75.0,IL,Checking,81656.93,675.0,True,True,2016-01-02,5059.83,Large,Deposit,No,699.08,2025-06-15 09:15:00,"Los Angeles, CA",9336.95,Web,9.5,0.104,0,9730.38
CUST00002,Patricia,Davis,Other,69.0,MI,Investment,74982.87,623.0,True,False,2007-09-09,0.0,Big,Transfer,No,3922.35,2025-06-15 13:59:00,"Dallas, TX",2841.82,Mobile,17.8,0.344,0,3937.05
CUST00017,James,Johnson,Male,53.0,NC,Checking,75732.41,649.0,True,False,2000-04-25,0.0,Large,Deposit,Yes,2385.86,2025-06-15 09:58:00,"New York, NY",5763.48,ATM,25.2,0.656,0,8921.55
CUST00699,Jennifer,Brown,Male,29.0,NC,Credit,23082.36,849.0,True,False,2019-12-23,0.0,Small,Deposit,No,1723.3,2025-06-15 08:10:00,"Dallas, TX",9396.86,ATM,5.5,0.392,0,6315.07
CUST00866,Linda,Martinez,Female,36.0,MI,Checking,1002.14,522.0,True,False,2008-02-20,0.0,Large,Payment,No,223.39,2025-06-15 19:38:00,"Dallas, TX",4803.74,Mobile,17.4,0.119,0,7950.16
CUST00032,Linda,Brown,Male,29.0,IL,Checking,30846.95,471.0,True,True,2009-05-13,40047.07,Small,Deposit,Yes,3583.31,2025-06-15 17:30:00,"Los Angeles, CA",8921.79,Web,16.1,0.16,0,5031.34
CUST00953,Jennifer,Miller,Male,43.0,TX,Credit,11000.05,715.0,False,False,2020-10-31,0.0,Small,Payment,No,2599.47,2025-06-15 06:28:00,"Houston, TX",9793.13,Mobile,4.7,0.085,0,5773.27
CUST00103,William,Miller,Female,53.0,MI,Savings,53705.41,741.0,True,True,2020-06-24,36331.17,Large,Transfer,No,2639.19,2025-06-15 12:39:00,"San Antonio, TX",8691.08,Web,5.0,0.0,0,4930.25
CUST00058,William,Davis,Other,24.0,PA,Checking,45988.75,731.0,True,False,2006-02-13,0.0,Large,Transfer,No,1688.31,2025-06-15 17:25:00,"Los Angeles, CA",2778.29,ATM,19.4,0.247,0,1960.48
CUST00037,Jennifer,Davis,Other,42.0,CA,Checking,59036.59,576.0,True,False,2008-02-01,0.0,Big,Transfer,Yes,3793.3,2025-06-15 22:28:00,"San Jose, CA",6557.96,Web,17.4,0.146,0,7227.3
CUST00269,Jennifer,Williams,Other,79.0,NY,Checking,42417.33,419.0,True,True,2013-12-20,11822.14,Large,Deposit,Yes,461.71,2025-06-15 01:36:00,"Phoenix, AZ",6512.39,ATM,11.5,0.285,0,2814.92
CUST00722,Patricia,Williams,Male,43.0,IL,Credit,9207.33,764.0,True,False,2016-10-04,0.0,Small,Purchase,Yes,1469.47,2025-06-15 00:55:00,"Houston, TX",3642.45,Web,8.7,0.555,0,252.92
